"Title","Author","Recipient","Date","","","From","","","To","Collection"
"Quinn7"," Ichabod  Quinn "," Sarah G. Quinn ","March 22, 1862","Wilmington","","NC","","Duplin County","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn8"," Ichabod  Quinn "," Sarah G. Quinn ","April 8, 1862","Wilmington","","NC","","Duplin County","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn9"," Ichabod  Quinn "," Sarah G. Quinn ","April 23, 1862","Wilmington","","NC","","Duplin County","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Redmond1"," Job R.  Redmond "," Malinda  Redmond ,    Redmond ","November 2, 1864","Kinston","","NC","","Buncombe County","NC","J. R. Redmond Letter"
"Redmond1"," Job R.  Redmond "," Malinda  Redmond ,    Redmond ","November 2, 1864","Kinston","","NC","","Buncombe County","NC","J. R. Redmond Letter"
"Revis1"," Sarepta Ward Revis ,  John E. Morgan "," Daniel Webster Revis ","October 12, 1862","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis1"," Sarepta Ward Revis ,  John E. Morgan "," Daniel Webster Revis ","October 12, 1862","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis10"," Daniel Webster Revis "," Sarepta Ward Revis ","February 10, 1863","","","NC","","Henderson County","NC","Daniel W. Revis Letters"
"Revis11"," Daniel Webster Revis "," Sarepta Ward Revis ","February 24, 1863","","","NC","","Henderson County","NC","Daniel W. Revis Letters"
"Revis12"," Daniel Webster Revis "," Sarepta Ward Revis ","February 26, 1863","","","NC","","Henderson County","NC","Daniel W. Revis Letters"
"Revis18"," H. T. Ward "," John E. Morgan ","May 17, 1863","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis2"," Sarepta Ward Revis "," Daniel Webster Revis ","November 3, 1862","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis22"," Sarepta Ward Revis "," Daniel Webster Revis ","June 9, 1863","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis24"," J. W. Revis "," Daniel Webster Revis ,  John  Revis ","June 15, 1863","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis24"," J. W. Revis "," Daniel Webster Revis ,  John  Revis ","June 15, 1863","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis25"," Sarepta Ward Revis "," Daniel Webster Revis ","June 17, 1863","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis26"," Sarepta Ward Revis "," Daniel Webster Revis ","June 23, 1863","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis27"," Joseph  Ward "," Daniel Webster Revis ,  John E. Morgan ","June 23, 1863","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis27"," Joseph  Ward "," Daniel Webster Revis ,  John E. Morgan ","June 23, 1863","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis31"," John  Revis "," J. M.  Revis ,  Daniel Webster Revis ","July 13, 1863","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis31"," John  Revis "," J. M.  Revis ,  Daniel Webster Revis ","July 13, 1863","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis32"," Sarepta Ward Revis "," Daniel Webster Revis ","July 21, 1863","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis33"," Daniel Webster Revis "," Sarepta Ward Revis ","","","","NC","","Henderson County","NC","Daniel W. Revis Letters"
"Revis6"," J. T. Revis "," J. M.  Revis ,  J. W. Revis ,  Alberter  Revis ","November 29, 1862","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis6"," J. T. Revis "," J. M.  Revis ,  J. W. Revis ,  Alberter  Revis ","November 29, 1862","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis6"," J. T. Revis "," J. M.  Revis ,  J. W. Revis ,  Alberter  Revis ","November 29, 1862","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis8"," Ward  Revis ,  Sarepta Ward Revis "," Daniel Webster Revis ","December 14, 1862","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Revis8"," Ward  Revis ,  Sarepta Ward Revis "," Daniel Webster Revis ","December 14, 1862","","Henderson County","NC","","","","Daniel W. Revis Letters"
"Roberson2"," Alfred  Roberson "," Prevey  Roberson ","","","","NC","","Martin County","NC","Alfred Roberson Letters"
"Robinson1"," James M. Sherrill "," James  T. Robinson ","August 12, 1860","","","NC","","Catawba County","NC","James T. Robinson and John H. Robinson Papers, 1827-1865 "
"Robinson2"," James M. Sherrill ","   Sherrill ,  Robert  Sherrill ,  James  T. Robinson ,  T. J. Crawford ","July 7, 1861","Wilmington","","NC","","Catawba County","NC","James T. Robinson and John H. Robinson Papers, 1827-1865 "
"Robinson2"," James M. Sherrill ","   Sherrill ,  Robert  Sherrill ,  James  T. Robinson ,  T. J. Crawford ","July 7, 1861","Wilmington","","NC","","Catawba County","NC","James T. Robinson and John H. Robinson Papers, 1827-1865 "
"Robinson2"," James M. Sherrill ","   Sherrill ,  Robert  Sherrill ,  James  T. Robinson ,  T. J. Crawford ","July 7, 1861","Wilmington","","NC","","Catawba County","NC","James T. Robinson and John H. Robinson Papers, 1827-1865 "
"Robinson2"," James M. Sherrill ","   Sherrill ,  Robert  Sherrill ,  James  T. Robinson ,  T. J. Crawford ","July 7, 1861","Wilmington","","NC","","Catawba County","NC","James T. Robinson and John H. Robinson Papers, 1827-1865 "
"Robinson3"," David H. Sherrill "," James  T. Robinson ","November 22, 1862","Garysburg","","NC","","Catawba County","NC","James T. Robinson and John H. Robinson Papers, 1827-1865 "
"Robinson5"," James  Davis "," Mary A.  Davis ","June 4, 1864","Raleigh","","NC","","Catawba County","NC","James T. Robinson and John H. Robinson Papers, 1827-1865 "
"Setzer13"," Susan  Setzer "," Daniel A. Setzer ","December 19, 1863","","Catawba County","NC","","","","Daniel Setzer Papers "
"Setzer16"," Susan  Setzer ,  Carr  Setzer "," Daniel A. Setzer ","December 23, 1863","","Catawba County","NC","","","","Daniel Setzer Papers "
"Setzer16"," Susan  Setzer ,  Carr  Setzer "," Daniel A. Setzer ","December 23, 1863","","Catawba County","NC","","","","Daniel Setzer Papers "
"Setzer19"," Susan  Setzer ,  Carr  Setzer "," Daniel A. Setzer ","January 6, 1864","","Catawba County","NC","","","","Daniel Setzer Papers "
"Setzer19"," Susan  Setzer ,  Carr  Setzer "," Daniel A. Setzer ","January 6, 1864","","Catawba County","NC","","","","Daniel Setzer Papers "
"Setzer2"," Daniel A. Setzer "," Susan  Setzer ","May 19, 1863","Kinston","","NC","","Catawba County","NC","Daniel Setzer Papers "
"Setzer20"," Susan  Setzer ,  Carr  Setzer "," Daniel A. Setzer ","January 10, 1864","","Catawba County","NC","","","","Daniel Setzer Papers "
"Setzer20"," Susan  Setzer ,  Carr  Setzer "," Daniel A. Setzer ","January 10, 1864","","Catawba County","NC","","","","Daniel Setzer Papers "
"Setzer21"," Susan  Setzer "," Daniel A. Setzer ","January 20, 1864","","Catawba County","NC","","","","Daniel Setzer Papers "
"Setzer23"," Susan  Setzer ,  Carr  Setzer "," Daniel A. Setzer ","February 11, 1864","","Catawba County","NC","","","","Daniel Setzer Papers "
"Setzer23"," Susan  Setzer ,  Carr  Setzer "," Daniel A. Setzer ","February 11, 1864","","Catawba County","NC","","","","Daniel Setzer Papers "
"Setzer26"," Susan  Setzer ,  Carr  Setzer "," Daniel A. Setzer ","February 21, 1864","","Catawba County","NC","","","","Daniel Setzer Papers "
"Setzer26"," Susan  Setzer ,  Carr  Setzer "," Daniel A. Setzer ","February 21, 1864","","Catawba County","NC","","","","Daniel Setzer Papers "
"Setzer3"," Daniel A. Setzer "," Susan  Setzer ","June 5, 1863","Kinston","","NC","","Catawba County","NC","Daniel Setzer Papers "
"SetzerF1"," Franklin  Setzer "," Caroline  Wilson Setzer ","October 24, 1863","Morganton","Burke County","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF10"," Franklin  Setzer "," Caroline  Wilson Setzer ","January 21, 1864","","Buncombe County","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF12"," Franklin  Setzer "," Caroline  Wilson Setzer ","March 2, 1864","","Burke County","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF13"," Caroline  Wilson Setzer "," Franklin  Setzer ","March 6, 1864","","Catawba County","NC","","","","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF14"," Franklin  Setzer "," Caroline  Wilson Setzer ","April 6, 1864","Asheville","Buncombe County","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF15"," Franklin  Setzer "," Caroline  Wilson Setzer ","April 13, 1864","Asheville","Buncombe County","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF16"," Franklin  Setzer "," Caroline  Wilson Setzer ","May 21, 1864","","","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF17"," Franklin  Setzer "," Caroline  Wilson Setzer ","May 24, 1864","","Burke County","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF18"," Franklin  Setzer "," Caroline  Wilson Setzer ","May 27, 1864","Salisbury","","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF2"," Franklin  Setzer "," Caroline  Wilson Setzer ","October 25, 1863","","","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF26"," Franklin  Setzer "," Caroline  Wilson Setzer ","November 21, 1864","Greensboro","","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF4"," Franklin  Setzer "," Caroline  Wilson Setzer ","November 23, 1863","","Buncombe County","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF5"," Franklin  Setzer "," Caroline  Wilson Setzer ,    Setzer ","November 26, 1863","Asheville","Buncombe County","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF5"," Franklin  Setzer "," Caroline  Wilson Setzer ,    Setzer ","November 26, 1863","Asheville","Buncombe County","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF7"," Franklin  Setzer "," Caroline  Wilson Setzer ","December 19, 1863","Asheville","Buncombe County","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF8"," Caroline  Wilson Setzer "," Franklin  Setzer ","December 20, 1863","","Catawba County","NC","","","","Franklin A. Setzer Correspondence, 1863-1865 "
"SetzerF9"," Franklin  Setzer "," Caroline  Wilson Setzer ","January 1, 1864","","Madison County","NC","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"Sexton1"," Thornton  Sexton "," Prior  Sexton ,  Mariah  Sexton ","March 11, 1862","New Bern","","NC","","Ashe County","NC","Thornton Sexton Letters"
"Sexton1"," Thornton  Sexton "," Prior  Sexton ,  Mariah  Sexton ","March 11, 1862","New Bern","","NC","","Ashe County","NC","Thornton Sexton Letters"
"Sexton18"," Thornton  Sexton "," Prior  Sexton ,  Mariah  Sexton ,  Sexton siblings   ","December 10, 1863","Orange Court House","","NC","","Ashe County","NC","Thornton Sexton Letters"
"Sexton18"," Thornton  Sexton "," Prior  Sexton ,  Mariah  Sexton ,  Sexton siblings   ","December 10, 1863","Orange Court House","","NC","","Ashe County","NC","Thornton Sexton Letters"
"Sexton18"," Thornton  Sexton "," Prior  Sexton ,  Mariah  Sexton ,  Sexton siblings   ","December 10, 1863","Orange Court House","","NC","","Ashe County","NC","Thornton Sexton Letters"
"Shelor2"," Dicey  Clifford ","“Deare frend”","July 13, 1863","","Lincoln County","NC","","","","J. B. Shelor Papers, 1860-1891"
"Sherrill1"," Christopher H. Sherrill "," Alexander  Keever ","May 23, 1862","","","NC","","Lincoln County","NC","Christopher Sherrill Letter"
"Shipman1"," Jesse Albert Shipman "," Andrew  Shipman ","June 28, 1861","Asheville","","NC","","Henderson County","NC","J. A. Shipman Letters"
"Shipman14"," Andrew  Shipman "," Zebulon Baird Vance ","July 13, 1863","","Henderson County","NC","","","NC","J. A. Shipman Letters"
"Shipman2"," Jesse Albert Shipman "," Andrew  Shipman ","November 24, 1861","","Warren County","NC","","Henderson County","NC","J. A. Shipman Letters"
"Shipman3"," Jesse Albert Shipman "," Andrew  Shipman ","October 25, 1861","","Warren County","NC","","Henderson County","NC","J. A. Shipman Letters"
"Shipman4"," Jesse Albert Shipman ,  Polk  Shipman "," Nancy  Shipman ","October 5, 1861","","Warren County","NC","","Henderson County","NC","J. A. Shipman Letters"
"Shipman4"," Jesse Albert Shipman ,  Polk  Shipman "," Nancy  Shipman ","October 5, 1861","","Warren County","NC","","Henderson County","NC","J. A. Shipman Letters"
"Smith1"," Evin   Smith "," Lucy Page Smith ","January 12, 1862","Wilmington","New Hanover County","NC","","Stanly County","NC","Evin Smith papers, 1862-1868"
"Smith2"," Evin   Smith "," Lucy Page Smith ","February 17, 1862","Wilmington","","NC","","Stanly County","NC","Evin Smith papers, 1862-1868"
"Smith5"," Solomon  Page "," Lucy Page Smith ","March 2, 1864","Wilmington","","NC","","Stanly County","NC","Evin Smith papers, 1862-1868"
"Smith6"," Solomon  Page "," Lucy Page Smith ","March 1, 1865","","","NC","","Stanly County","NC","Evin Smith papers, 1862-1868"
"Smith7"," A. S. Moss "," John F. Smith ","","","Watauga County","NC","","Stanly County","NC","Evin Smith papers, 1862-1868"
"SmithJ4"," James M. Smith "," Mary C. Smith ","February 14, 1865","Kinston","","NC","","Cabarrus County","NC","John A. Smith Papers, 1862-1865 "
"SmithJ5"," James M. Smith "," Mary C. Smith ","March 3, 1865","Kinston","","NC","","Cabarrus County","NC","John A. Smith Papers, 1862-1865 "
"Smithwick2"," Edgar  Smithwick "," Hannah  Smithwick ","July 28, 1863","Kenansville","Duplin County","NC","","Martin County","NC","Edgar Smithwick Papers, 1863-1867"
"Smithwick20"," Hannah  Smithwick "," Edgar  Smithwick ","July 28, 1864","","Martin County","NC","","","","Edgar Smithwick Papers, 1863-1867"
"Smithwick27"," Edgar  Smithwick "," Hannah  Smithwick ","February 1, 1865","Wilmington","","NC","","Martin County","NC","Edgar Smithwick Papers, 1863-1867"
"Smithwick3"," Edgar  Smithwick "," Hannah  Smithwick ","August 9, 1863","Kenansville","Duplin County","NC","","Martin County","NC","Edgar Smithwick Papers, 1863-1867"
"Smithwick4"," Edgar  Smithwick "," Hannah  Smithwick ","August 29, 1863","Kenansville","Duplin County","NC","","Martin County","NC","Edgar Smithwick Papers, 1863-1867"
"Smithwick5"," Edgar  Smithwick "," Hannah  Smithwick ","October 9, 1863","","Duplin County","NC","","Martin County","NC","Edgar Smithwick Papers, 1863-1867"
"Smithwick6"," Edgar  Smithwick "," Hannah  Smithwick ","October 16, 1863","","Duplin County","NC","","Martin County","NC","Edgar Smithwick Papers, 1863-1867"
"Smithwick7"," Edgar  Smithwick "," Hannah  Smithwick ","November 19, 1863","Kenansville","","NC","","Martin County","NC","Edgar Smithwick Papers, 1863-1867"
"Spainhourd1"," Phillip A.  James ","Unknown","June 25, 1862","Kinston","","NC","","","","Robert Spainhourd Papers, 1862"
"Spainhourd2"," Robert  Spainhourd "," Phebe  Spainhourd ","July 7, 1862","Salisbury","","NC","","Forsyth County","NC","Robert Spainhourd Papers, 1862"
"Spainhourd3"," Robert  Spainhourd ,  James  Marshall "," Phebe  Spainhourd ,  Martha Jane Marshall ","July 11, 1862","Salisbury","Rowan County","NC","","Forsyth County","NC","Robert Spainhourd Papers, 1862"
"Spainhourd3"," Robert  Spainhourd ,  James  Marshall "," Phebe  Spainhourd ,  Martha Jane Marshall ","July 11, 1862","Salisbury","Rowan County","NC","","Forsyth County","NC","Robert Spainhourd Papers, 1862"
"Spainhourd3"," Robert  Spainhourd ,  James  Marshall "," Phebe  Spainhourd ,  Martha Jane Marshall ","July 11, 1862","Salisbury","Rowan County","NC","","Forsyth County","NC","Robert Spainhourd Papers, 1862"
"Spainhourd3"," Robert  Spainhourd ,  James  Marshall "," Phebe  Spainhourd ,  Martha Jane Marshall ","July 11, 1862","Salisbury","Rowan County","NC","","Forsyth County","NC","Robert Spainhourd Papers, 1862"
"Spainhourd4"," Robert  Spainhourd "," Phebe  Spainhourd ","July 16, 1862","Salisbury","","NC","","Forsyth County","NC","Robert Spainhourd Papers, 1862"
"Spainhourd5"," Robert  Spainhourd "," Phebe  Spainhourd ","August 22, 1862","Salisbury","","NC","","Forsyth County","NC","Robert Spainhourd Papers, 1862"
"Stack1"," Laura A. Stack ,  Deney J. Stack "," Leroy R. Hilton ","November 28, 1861","","Union County","NC","","","","Stack Family Letter"
"Stack1"," Laura A. Stack ,  Deney J. Stack "," Leroy R. Hilton ","November 28, 1861","","Union County","NC","","","","Stack Family Letter"
"Tesh1"," Elizabeth  Mock ,  Molly Mock Tesh "," Amelia  Mock ","April 18, 1862","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh1"," Elizabeth  Mock ,  Molly Mock Tesh "," Amelia  Mock ","April 18, 1862","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh16"," Molly Mock Tesh "," William Addison Tesh ","August 24, 1863","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh17"," Molly Mock Tesh "," William Addison Tesh ","September 2, 1863","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh18"," Molly Mock Tesh "," William Addison Tesh ","September 9, 1863","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh19"," Thomas H. Brann "," William Addison Tesh ","September 2, 1863","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh29"," Molly Mock Tesh ,  Chrissa Jane Tesh "," William Addison Tesh ","January 26, 1864","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh29"," Molly Mock Tesh ,  Chrissa Jane Tesh "," William Addison Tesh ","January 26, 1864","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh33"," Molly Mock Tesh "," William Addison Tesh ","February 18, 1864","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh35"," Molly Mock Tesh "," William Addison Tesh ","February 25, 1864","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh36"," Molly Mock Tesh "," William Addison Tesh ","March 8, 1864","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh37"," Molly Mock Tesh "," William Addison Tesh ","March 17, 1864","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh38"," Molly Mock Tesh "," William Addison Tesh ","March 21, 1864","","Yadkin County","NC","","","","William A. Tesh Papers "
"Tesh41"," Chrissa Jane Tesh "," William Addison Tesh ","April 11, 1864","","Yadkin County","NC","","","VA","William A. Tesh Papers "
"Tesh42"," Molly Mock Tesh "," William Addison Tesh ","April 14, 1864","","Yadkin County","NC","","","VA","William A. Tesh Papers "
"Tesh8"," Molly Mock Tesh "," William Addison Tesh ","February 8, 1863","","Yadkin County","NC","","","","William A. Tesh Papers "
"Upchurch1"," G. T. Beavers "," Isham Simms Upchurch ","July 9, 1861","Raleigh","Wake County","NC","","","","Isham Upchurch Papers, 1843-1888"
"Upchurch19"," C. E. Beavers "," Isham Simms Upchurch ,  Delia  Upchurch ","February 24, 1863","","Wake County","NC","","","","Isham Upchurch Papers, 1843-1888"
"Upchurch19"," C. E. Beavers "," Isham Simms Upchurch ,  Delia  Upchurch ","February 24, 1863","","Wake County","NC","","","","Isham Upchurch Papers, 1843-1888"
"Upchurch21"," G. T. Beavers "," Delia  Upchurch ","June 2, 1863","","","NC","","Chatham County","NC","Isham Upchurch Papers, 1843-1888"
"Vance1"," Isaiah K. Craven "," Zebulon Baird Vance ","November 2, 1862","","Randolph County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance10"," Robert L. Calloway "," Zebulon Baird Vance ","November 11, 1862","","Wilkes County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance100"," Abner  Harrington "," Zebulon Baird Vance ","April 28, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance101"," Dista  Swindell "," Zebulon Baird Vance ","May 5, 1863","","Hyde County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance102"," James  Cook "," Zebulon Baird Vance ","May 6, 1863","","Guilford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance103"," Martha A. Allen "," Zebulon Baird Vance ","May 6, 1863","","Orange County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance104"," T. J. Bicknell "," Zebulon Baird Vance ","May 7, 1863","","Wake County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance106"," Martha Ann Oakay "," Zebulon Baird Vance ","May 9, 1863","","Franklin County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance107"," John C. McDowell "," Zebulon Baird Vance ","May 10, 1863","Morganton","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance108"," James H. Caul "," Zebulon Baird Vance ","May 11, 1863","","Transylvania County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance11"," Samuel J. Guy "," Zebulon Baird Vance ","November 12, 1862","Fayetteville","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance110"," Hiram  Green "," Zebulon Baird Vance ","May 16, 1863","","Watauga County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance111"," Green  Burke "," Zebulon Baird Vance ","May 17, 1863","","Catawba County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance112"," J.  Myrick "," Zebulon Baird Vance ","May 17, 1863","Wilmington","New Hanover County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance113"," Alexander  Beck "," Zebulon Baird Vance ","May 20, 1863","Wilmington","New Hanover County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance114"," Martha Ann Oakay "," Zebulon Baird Vance ","May 22, 1863","","Granville County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance115"," G. W. Dobson "," Zebulon Baird Vance ","May 25, 1863","","Mcdowell County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance116"," Sophia  Bowen "," Zebulon Baird Vance ","May 27, 1863","","Washington County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance117"," Hugh C. Hardin "," Zebulon Baird Vance ","May 28, 1863","","Moore County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance12"," Nathaniel A. Waller "," Zebulon Baird Vance ","November 13, 1862","","Granville County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance120"," L. A. L. Roberson "," Zebulon Baird Vance ","May 29, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance121"," Asa  Clapp "," Zebulon Baird Vance ","May 29, 1863","","Guilford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance125"," Mariah  Eller "," Zebulon Baird Vance ","June 1, 1863","","Wilkes County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance126"," Lucy A. Walker "," Zebulon Baird Vance ","June 1, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance127"," A. R. Harris "," Zebulon Baird Vance ","June 2, 1863","","Iredell County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance128"," Sarah Ann Metcalf ,  Robert M. Farnsworth "," Zebulon Baird Vance ","June 2, 1863","","Madison County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance128"," Sarah Ann Metcalf ,  Robert M. Farnsworth "," Zebulon Baird Vance ","June 2, 1863","","Madison County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance129"," Margaret  Holder "," Zebulon Baird Vance ","June 2, 1863","","Randolph County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance13"," William F. Condrey "," Zebulon Baird Vance ","November 15, 1862","","Iredell County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance130"," M.  Overcash "," Zebulon Baird Vance ","June 4, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance132"," Stephen M. Collis "," Zebulon Baird Vance ","June 6, 1863","","Mitchell County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance133"," Charles  Evans "," Zebulon Baird Vance ","June 6, 1863","","Cherokee County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance134"," Nancy  Grady "," Zebulon Baird Vance ","June 7, 1863","Morganton","Burke County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance135"," James  Tyson "," Zebulon Baird Vance ","June 8, 1863","Goldsboro","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance136"," John Ankrum Boyett "," Zebulon Baird Vance ","June 8, 1863","Kenansville","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance137"," Mark  Nelson "," Zebulon Baird Vance ","June 11, 1863","","Randolph County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance138"," Mary A. Fuller "," Zebulon Baird Vance ","June 12, 1863","","Granville County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance139"," James M. Black "," Zebulon Baird Vance ","June 13, 1863","","Mecklenburg County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance14"," Martha  Coletrane "," Zebulon Baird Vance ","November 18, 1862","","Randolph County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance140"," James M. Brown "," Zebulon Baird Vance ","June 14, 1863","","Orange County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance141"," Intha  McCraw "," Zebulon Baird Vance ","June 14, 1863","","Polk County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance142"," Catherine M. Riley "," Zebulon Baird Vance ","June 15, 1863","","Alamance County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance143"," ""the female Sect""   "," Zebulon Baird Vance ","June 15, 1863","","Rutherford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance145"," Nathan  Langly "," Zebulon Baird Vance ","June 18, 1863","Pine Level","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance146"," ""Meny Citizens""   "," Zebulon Baird Vance ","June 19, 1863","","Randolph County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance147"," John  Helms "," Zebulon Baird Vance ","June 20, 1863","","Guilford County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance148"," Joseph  Robason "," Zebulon Baird Vance ","June 21, 1863","","Beaufort County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance149"," J. N. Ballenton "," Zebulon Baird Vance ","June 21, 1863","","","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance15"," Thomas V. Rogers "," Zebulon Baird Vance ","November 18, 1862","","Duplin County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance150"," H. A. Davis "," Zebulon Baird Vance ","June 22, 1863","","Ashe County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance151"," Hester  Bowden "," Zebulon Baird Vance ","June 24, 1863","","New Hanover County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance152"," Harriet  Dickey "," Zebulon Baird Vance ","June 24, 1863","","Orange County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
"Vance153"," Wesley  Jones "," Zebulon Baird Vance ","June 24, 1863","","Chatham County","NC","Raleigh","","NC","Governor Zebulon Baird Vance Papers"
